0x000001D979F4D6C0, 37948528088779664, 249460869, 249460885, 16, 480x270 
0x000001D979F4D6C0, 37948528089569008, 249460951, 249460966, 15, 480x270 
0x000001D979F4D6C0, 37948528090210528, 249461009, 249461025, 16, 480x270 
0x000001D979F4D6C0, 37948528090850360, 249461073, 249461089, 16, 480x270 
0x000001D979F4D6C0, 37948528091489872, 249461137, 249461153, 16, 480x270 
0x000001D979F4D6C0, 37948528092129736, 249461200, 249461216, 16, 480x270 
0x000001D979F4D6C0, 37948528092776224, 249461264, 249461280, 16, 480x270 
0x000001D979F4D6C0, 37948528093571048, 249461345, 249461360, 15, 480x270 
0x000001D979F4D6C0, 37948528094210688, 249461408, 249461424, 16, 480x270 
0x000001D979F4D6C0, 37948528094850848, 249461472, 249461488, 16, 480x270 
0x000001D979F4D6C0, 37948528095490680, 249461541, 249461556, 15, 480x270 
0x000001D979F4D6C0, 37948528096131552, 249461603, 249461619, 16, 480x270 
0x000001D979F4D6C0, 37948528096773896, 249461665, 249461681, 16, 480x270 
0x000001D979F4D6C0, 37948528097570032, 249461746, 249461761, 15, 480x270 
0x000001D979F4D6C0, 37948528098211808, 249461809, 249461825, 16, 480x270 
0x000001D979F4D6C0, 37948528098850752, 249461873, 249461889, 16, 480x270 
0x000001D979F4D6C0, 37948528099491696, 249461936, 249461951, 15, 480x270 
0x000001D979F4D6C0, 37948528100135424, 249462006, 249462022, 16, 480x270 
0x000001D979F4D6C0, 37948528100930816, 249462081, 249462097, 16, 480x270 
0x000001D979F4D6C0, 37948528101571208, 249462150, 249462166, 16, 480x270 
0x000001D979F4D6C0, 37948528102210520, 249462209, 249462224, 15, 480x270 
0x000001D979F4D6C0, 37948528102849256, 249462273, 249462289, 16, 480x270 
0x000001D979F4D6C0, 37948528103491056, 249462337, 249462353, 16, 480x270 
0x000001D979F4D6C0, 37948528104133944, 249462401, 249462417, 16, 480x270 
0x000001D979F4D6C0, 37948528104929696, 249462483, 249462498, 15, 480x270 
0x000001D979F4D6C0, 37948528105569496, 249462546, 249462562, 16, 480x270 
0x000001D979F4D6C0, 37948528106212976, 249462610, 249462626, 16, 480x270 
0x000001D979F4D6C0, 37948528106850128, 249462675, 249462690, 15, 480x270 
0x000001D979F4D6C0, 37948528107489696, 249462737, 249462754, 17, 480x270 
0x000001D979F4D6C0, 37948528108129320, 249462800, 249462816, 16, 480x270 
0x000001D979F4D6C0, 37948528108931440, 249462881, 249462897, 16, 480x270 
0x000001D979F4D6C0, 37948528109570664, 249462951, 249462967, 16, 480x270 
0x000001D979F4D6C0, 37948528110211328, 249463008, 249463024, 16, 480x270 
0x000001D979F4D6C0, 37948528110849424, 249463073, 249463088, 15, 480x270 
0x000001D979F4D6C0, 37948528111509048, 249463143, 249463160, 17, 480x270 
0x000001D979F4D6C0, 37948528112133032, 249463202, 249463217, 15, 480x270 
0x000001D979F4D6C0, 37948528112621392, 249463254, 249463270, 16, 480x270 
0x000001D979F4D6C0, 37948528113573320, 249463348, 249463364, 16, 480x270 
0x000001D979F4D6C0, 37948528114209912, 249463412, 249463428, 16, 480x270 
0x000001D979F4D6C0, 37948528114850480, 249463475, 249463491, 16, 480x270 
0x000001D979F4D6C0, 37948528115491192, 249463539, 249463554, 15, 480x270 
0x000001D979F4D6C0, 37948528116133768, 249463604, 249463619, 15, 480x270 
0x000001D979F4D6C0, 37948528116615560, 249463648, 249463664, 16, 480x270 
0x000001D979F4D6C0, 37948528117570072, 249463747, 249463763, 16, 480x270 
0x000001D979F4D6C0, 37948528118210504, 249463811, 249463826, 15, 480x270 
